date,exercise_name,order,weight,rep
4/15/2021 4:15,Bench Press (Barbell),6,176.3698097,9
4/15/2021 4:15,Bench Press (Barbell),7,176.3698097,8
4/15/2021 4:15,Chest Fly,1,134.4819799,12
4/15/2021 4:15,Chest Fly,2,134.4819799,10
4/15/2021 4:15,Chest Fly,3,134.4819799,10
4/15/2021 4:15,Overhead Press (Barbell),1,154.3235835,7
4/15/2021 4:15,Overhead Press (Barbell),2,154.3235835,7
4/15/2021 4:15,Overhead Press (Barbell),3,154.3235835,7
4/15/2021 4:15,Overhead Press (Barbell),4,154.3235835,5
4/15/2021 4:15,Lateral Raise (Dumbbell),1,35.27396195,20
4/15/2021 4:15,Lateral Raise (Dumbbell),2,35.27396195,20
4/15/2021 4:15,Lateral Raise (Dumbbell),3,35.27396195,18
4/15/2021 4:15,Lateral Raise (Dumbbell),4,17.63698097,20
4/15/2021 4:15,Chest Press (Machine),1,198.416036,10
4/15/2021 4:15,Chest Press (Machine),2,198.416036,10
4/15/2021 4:15,Triceps Extension (Dumbbell),1,74.95716914,14
4/15/2021 4:15,Triceps Extension (Dumbbell),2,74.95716914,13
4/16/2021 3:34,Chin Up,1,0,15
4/16/2021 3:34,Chin Up,2,0,14
4/16/2021 3:34,Chin Up,3,0,11
4/16/2021 3:34,Chin Up,4,0,9
4/16/2021 3:34,T Bar Row,1,132.2773573,10
4/16/2021 3:34,T Bar Row,2,132.2773573,10
4/16/2021 3:34,T Bar Row,3,132.2773573,10
4/16/2021 3:34,Bent Over One Arm Row (Dumbbell),1,66.13867866,13
4/16/2021 3:34,Bent Over One Arm Row (Dumbbell),2,66.13867866,12
4/16/2021 3:34,Bent Over One Arm Row (Dumbbell),3,66.13867866,12
4/16/2021 3:34,Reverse Fly (Machine),1,130.0727347,19
4/16/2021 3:34,Reverse Fly (Machine),2,130.0727347,17
4/16/2021 3:34,Bicep Curl (Barbell),1,55.11556555,18
4/16/2021 3:34,Bicep Curl (Barbell),2,55.11556555,14
4/16/2021 3:34,Bicep Curl (Barbell),3,44.09245244,8
4/19/2021 2:20,Bench Press (Barbell),1,44.09245244,10
4/19/2021 2:20,Bench Press (Barbell),2,110.2311311,8
4/19/2021 2:20,Bench Press (Barbell),3,176.3698097,3
4/19/2021 2:20,Bench Press (Barbell),4,209.4391491,6
4/19/2021 2:20,Bench Press (Barbell),5,209.4391491,6
4/19/2021 2:20,Bench Press (Barbell),6,209.4391491,4
4/19/2021 2:20,Bench Press (Barbell),7,209.4391491,4
4/19/2021 2:20,Chest Fly,1,134.4819799,12
4/19/2021 2:20,Chest Fly,2,134.4819799,12
4/19/2021 2:20,Chest Fly,3,134.4819799,11
4/19/2021 2:20,Overhead Press (Barbell),1,154.3235835,8
4/19/2021 2:20,Overhead Press (Barbell),2,154.3235835,8
4/19/2021 2:20,Overhead Press (Barbell),3,154.3235835,7
4/19/2021 2:20,Overhead Press (Barbell),4,154.3235835,7
4/19/2021 2:20,Lateral Raise (Dumbbell),1,35.27396195,20
4/19/2021 2:20,Lateral Raise (Dumbbell),2,35.27396195,20
4/19/2021 2:20,Lateral Raise (Dumbbell),3,35.27396195,20
4/19/2021 2:20,Lateral Raise (Dumbbell),4,17.63698097,20
4/19/2021 2:20,Chest Press (Machine),1,198.416036,11
4/19/2021 2:20,Chest Press (Machine),2,198.416036,11
4/19/2021 2:20,Triceps Pushdown (Cable - Straight Bar),1,70.5479239,23
4/19/2021 2:20,Triceps Pushdown (Cable - Straight Bar),2,79.36641439,20
4/21/2021 3:49,Chin Up,1,44.09245244,6
4/21/2021 3:49,Chin Up,2,44.09245244,6
4/21/2021 3:49,Chin Up,3,44.09245244,8
4/21/2021 3:49,Chin Up,4,44.09245244,5
4/21/2021 3:49,T Bar Row,1,132.2773573,10
4/21/2021 3:49,T Bar Row,2,132.2773573,10
4/21/2021 3:49,T Bar Row,3,132.2773573,10
4/21/2021 3:49,Lat Pulldown (Single Arm),1,141.0958478,14
4/21/2021 3:49,Lat Pulldown (Single Arm),2,141.0958478,14
4/21/2021 3:49,Lat Pulldown (Single Arm),3,141.0958478,14
4/21/2021 3:49,Deadlift (Barbell),1,220.4622622,8
4/21/2021 3:49,Deadlift (Barbell),2,220.4622622,8
4/21/2021 3:49,Reverse Fly (Machine),1,134.4819799,18
4/21/2021 3:49,Reverse Fly (Machine),2,134.4819799,17
4/21/2021 3:49,Bicep Curl (Dumbbell),1,26.45547146,15
4/21/2021 3:49,Bicep Curl (Dumbbell),2,26.45547146,13
4/22/2021 3:41,Bench Press (Barbell),1,44.09245244,12
4/22/2021 3:41,Bench Press (Barbell),2,110.2311311,10
4/22/2021 3:41,Bench Press (Barbell),3,154.3235835,5
4/22/2021 3:41,Bench Press (Barbell),4,176.3698097,12
4/22/2021 3:41,Bench Press (Barbell),5,176.3698097,12
4/22/2021 3:41,Bench Press (Barbell),6,176.3698097,11
4/22/2021 3:41,Bench Press (Barbell),7,176.3698097,10
4/22/2021 3:41,Chest Fly,1,134.4819799,12
4/22/2021 3:41,Chest Fly,2,134.4819799,11
4/22/2021 3:41,Chest Fly,3,134.4819799,10
4/22/2021 3:41,Overhead Press (Barbell),1,154.3235835,8
4/22/2021 3:41,Overhead Press (Barbell),2,154.3235835,8
4/22/2021 3:41,Overhead Press (Barbell),3,154.3235835,7
4/22/2021 3:41,Overhead Press (Barbell),4,154.3235835,7
4/22/2021 3:41,Lateral Raise (Dumbbell),1,35.27396195,25
4/22/2021 3:41,Lateral Raise (Dumbbell),2,39.68320719,22
4/22/2021 3:41,Lateral Raise (Dumbbell),3,39.68320719,20
4/22/2021 3:41,Lateral Raise (Dumbbell),4,22.04622622,10
4/22/2021 3:41,Lateral Raise (Dumbbell),5,13.22773573,10
4/22/2021 3:41,Chest Press (Machine),1,198.416036,11
4/22/2021 3:41,Chest Press (Machine),2,198.416036,10
4/22/2021 3:41,Triceps Extension (Dumbbell),1,74.95716914,12
4/22/2021 3:41,Triceps Extension (Dumbbell),2,74.95716914,10
4/22/2021 3:41,Bench Press (Barbell),1,44.09245244,12
4/22/2021 3:41,Bench Press (Barbell),2,110.2311311,10
4/22/2021 3:41,Bench Press (Barbell),3,154.3235835,5
4/22/2021 3:41,Bench Press (Barbell),4,176.3698097,12
4/22/2021 3:41,Bench Press (Barbell),5,176.3698097,12
4/22/2021 3:41,Bench Press (Barbell),6,176.3698097,11
4/22/2021 3:41,Bench Press (Barbell),7,176.3698097,10
4/22/2021 3:41,Chest Fly,1,134.4819799,12
4/22/2021 3:41,Chest Fly,2,134.4819799,11
4/22/2021 3:41,Chest Fly,3,134.4819799,10
4/22/2021 3:41,Overhead Press (Barbell),1,154.3235835,8
4/22/2021 3:41,Overhead Press (Barbell),2,154.3235835,8
4/22/2021 3:41,Overhead Press (Barbell),3,154.3235835,7
4/22/2021 3:41,Overhead Press (Barbell),4,154.3235835,7
4/22/2021 3:41,Lateral Raise (Dumbbell),1,35.27396195,25
4/22/2021 3:41,Lateral Raise (Dumbbell),2,39.68320719,22
4/22/2021 3:41,Lateral Raise (Dumbbell),3,39.68320719,20
4/22/2021 3:41,Lateral Raise (Dumbbell),4,22.04622622,10
4/22/2021 3:41,Lateral Raise (Dumbbell),5,13.22773573,10
4/22/2021 3:41,Chest Press (Machine),1,198.416036,11
4/22/2021 3:41,Chest Press (Machine),2,198.416036,10
4/22/2021 3:41,Triceps Extension (Dumbbell),1,74.95716914,12
4/22/2021 3:41,Triceps Extension (Dumbbell),2,74.95716914,10
4/23/2021 3:45,Chin Up,1,0,15
4/23/2021 3:45,Chin Up,2,0,14
4/23/2021 3:45,Chin Up,3,0,11
4/23/2021 3:45,Chin Up,4,0,9
4/23/2021 3:45,T Bar Row,1,132.2773573,10
4/23/2021 3:45,T Bar Row,2,132.2773573,10
4/23/2021 3:45,T Bar Row,3,132.2773573,10
4/23/2021 3:45,Lat Pulldown (Single Arm),1,149.9143383,11
4/23/2021 3:45,Lat Pulldown (Single Arm),2,149.9143383,10
4/23/2021 3:45,Lat Pulldown (Single Arm),3,149.9143383,10
4/23/2021 3:45,Reverse Fly (Machine),1,134.4819799,18
4/23/2021 3:45,Reverse Fly (Machine),2,134.4819799,17
4/23/2021 3:45,Bicep Curl (Barbell),1,55.11556555,19
4/23/2021 3:45,Bicep Curl (Barbell),2,55.11556555,14
4/23/2021 3:45,Bicep Curl (Barbell),3,44.09245244,8
4/26/2021 4:45,Bench Press (Barbell),1,44.09245244,10
4/26/2021 4:45,Bench Press (Barbell),2,110.2311311,8
4/26/2021 4:45,Bench Press (Barbell),3,176.3698097,3
4/26/2021 4:45,Bench Press (Barbell),4,209.4391491,6
4/26/2021 4:45,Bench Press (Barbell),5,209.4391491,6
4/26/2021 4:45,Bench Press (Barbell),6,209.4391491,5
4/26/2021 4:45,Bench Press (Barbell),7,209.4391491,5
4/26/2021 4:45,Chest Fly,1,134.4819799,12
4/26/2021 4:45,Chest Fly,2,134.4819799,12
4/26/2021 4:45,Chest Fly,3,134.4819799,11
4/26/2021 4:45,Overhead Press (Barbell),1,154.3235835,8
4/26/2021 4:45,Overhead Press (Barbell),2,154.3235835,8
4/26/2021 4:45,Overhead Press (Barbell),3,154.3235835,8
4/26/2021 4:45,Overhead Press (Barbell),4,154.3235835,6
4/26/2021 4:45,Lateral Raise (Dumbbell),1,39.68320719,20
4/26/2021 4:45,Lateral Raise (Dumbbell),2,39.68320719,18
4/26/2021 4:45,Lateral Raise (Dumbbell),3,39.68320719,15
4/26/2021 4:45,Lateral Raise (Dumbbell),4,17.63698097,20
4/26/2021 4:45,Chest Press (Machine),1,198.416036,13
4/26/2021 4:45,Chest Press (Machine),2,198.416036,11
4/26/2021 4:45,Triceps Pushdown (Cable - Straight Bar),1,79.36641439,15
4/26/2021 4:45,Triceps Pushdown (Cable - Straight Bar),2,79.36641439,14
4/26/2021 4:45,Bench Press (Barbell),1,44.09245244,10
4/26/2021 4:45,Bench Press (Barbell),2,110.2311311,8
4/26/2021 4:45,Bench Press (Barbell),3,176.3698097,3
4/26/2021 4:45,Bench Press (Barbell),4,209.4391491,6
4/26/2021 4:45,Bench Press (Barbell),5,209.4391491,6
4/26/2021 4:45,Bench Press (Barbell),6,209.4391491,5
4/26/2021 4:45,Bench Press (Barbell),7,209.4391491,5
4/26/2021 4:45,Chest Fly,1,134.4819799,12
4/26/2021 4:45,Chest Fly,2,134.4819799,12
4/26/2021 4:45,Chest Fly,3,134.4819799,11
4/26/2021 4:45,Overhead Press (Barbell),1,154.3235835,8
4/26/2021 4:45,Overhead Press (Barbell),2,154.3235835,8
4/26/2021 4:45,Overhead Press (Barbell),3,154.3235835,8
4/26/2021 4:45,Overhead Press (Barbell),4,154.3235835,6
4/26/2021 4:45,Lateral Raise (Dumbbell),1,39.68320719,20
4/26/2021 4:45,Lateral Raise (Dumbbell),2,39.68320719,18
4/26/2021 4:45,Lateral Raise (Dumbbell),3,39.68320719,15
4/26/2021 4:45,Lateral Raise (Dumbbell),4,17.63698097,20
4/26/2021 4:45,Chest Press (Machine),1,198.416036,13
4/26/2021 4:45,Chest Press (Machine),2,198.416036,11
4/26/2021 4:45,Triceps Pushdown (Cable - Straight Bar),1,79.36641439,15
4/26/2021 4:45,Triceps Pushdown (Cable - Straight Bar),2,79.36641439,14
4/27/2021 3:26,Chin Up,1,44.09245244,6
4/27/2021 3:26,Chin Up,2,44.09245244,6
4/27/2021 3:26,Chin Up,3,44.09245244,6
4/27/2021 3:26,Chin Up,4,44.09245244,5
4/27/2021 3:26,T Bar Row,1,132.2773573,10
4/27/2021 3:26,T Bar Row,2,132.2773573,10
4/27/2021 3:26,T Bar Row,3,132.2773573,10
4/27/2021 3:26,Lat Pulldown (Single Arm),1,149.9143383,14
4/27/2021 3:26,Lat Pulldown (Single Arm),2,149.9143383,12
4/27/2021 3:26,Lat Pulldown (Single Arm),3,149.9143383,11
4/27/2021 3:26,Deadlift (Barbell),1,220.4622622,8
4/27/2021 3:26,Deadlift (Barbell),2,220.4622622,8
4/27/2021 3:26,Reverse Fly (Machine),1,134.4819799,20
4/27/2021 3:26,Reverse Fly (Machine),2,134.4819799,17
4/27/2021 3:26,Bicep Curl (Dumbbell),1,26.45547146,16
4/27/2021 3:26,Bicep Curl (Dumbbell),2,26.45547146,13
4/29/2021 3:19,Bench Press (Barbell),1,44.09245244,12
4/29/2021 3:19,Bench Press (Barbell),2,110.2311311,10
4/29/2021 3:19,Bench Press (Barbell),3,154.3235835,5
4/29/2021 3:19,Bench Press (Barbell),4,181.8813663,12
4/29/2021 3:19,Bench Press (Barbell),5,181.8813663,10
4/29/2021 3:19,Bench Press (Barbell),6,181.8813663,8
4/29/2021 3:19,Bench Press (Barbell),7,181.8813663,8
4/29/2021 3:19,Chest Fly,1,134.4819799,12
4/29/2021 3:19,Chest Fly,2,134.4819799,12
4/29/2021 3:19,Chest Fly,3,134.4819799,10
4/29/2021 3:19,Overhead Press (Barbell),1,154.3235835,8
4/29/2021 3:19,Overhead Press (Barbell),2,154.3235835,8
4/29/2021 3:19,Overhead Press (Barbell),3,154.3235835,8
4/29/2021 3:19,Overhead Press (Barbell),4,154.3235835,7
4/29/2021 3:19,Lateral Raise (Dumbbell),1,39.68320719,20
4/29/2021 3:19,Lateral Raise (Dumbbell),2,39.68320719,19
4/29/2021 3:19,Lateral Raise (Dumbbell),3,39.68320719,15
4/29/2021 3:19,Lateral Raise (Dumbbell),4,17.63698097,18
4/29/2021 3:19,Chest Press (Machine),1,198.416036,13
4/29/2021 3:19,Chest Press (Machine),2,198.416036,10
4/29/2021 3:19,Triceps Extension (Dumbbell),1,74.95716914,12
4/29/2021 3:19,Triceps Extension (Dumbbell),2,74.95716914,11
5/1/2021 3:48,Chin Up,1,0,15
5/1/2021 3:48,Chin Up,2,0,13
5/1/2021 3:48,Chin Up,3,0,9
5/1/2021 3:48,Chin Up,4,0,9
5/1/2021 3:48,T Bar Row,1,132.2773573,9
5/1/2021 3:48,T Bar Row,2,132.2773573,9
5/1/2021 3:48,T Bar Row,3,132.2773573,9
5/1/2021 3:48,Lat Pulldown (Single Arm),1,149.9143383,13
5/1/2021 3:48,Lat Pulldown (Single Arm),2,149.9143383,12
5/1/2021 3:48,Lat Pulldown (Single Arm),3,149.9143383,11
5/1/2021 3:48,Reverse Fly (Machine),1,134.4819799,20
5/1/2021 3:48,Reverse Fly (Machine),2,134.4819799,17
5/1/2021 3:48,Bicep Curl (Barbell),1,55.11556555,19
5/1/2021 3:48,Bicep Curl (Barbell),2,55.11556555,14
5/1/2021 3:48,Bicep Curl (Barbell),3,44.09245244,8
5/3/2021 1:18,Bench Press (Barbell),1,44.09245244,10
5/3/2021 1:18,Bench Press (Barbell),2,110.2311311,8
5/3/2021 1:18,Bench Press (Barbell),3,176.3698097,3
5/3/2021 1:18,Bench Press (Barbell),4,209.4391491,6
5/3/2021 1:18,Bench Press (Barbell),5,209.4391491,6
5/3/2021 1:18,Bench Press (Barbell),6,209.4391491,5
5/3/2021 1:18,Bench Press (Barbell),7,209.4391491,5
5/3/2021 1:18,Chest Fly,1,134.4819799,12
5/3/2021 1:18,Chest Fly,2,134.4819799,12
5/3/2021 1:18,Chest Fly,3,134.4819799,12
5/3/2021 1:18,Overhead Press (Barbell),1,154.3235835,8
5/3/2021 1:18,Overhead Press (Barbell),2,154.3235835,8
5/3/2021 1:18,Overhead Press (Barbell),3,154.3235835,8
5/3/2021 1:18,Overhead Press (Barbell),4,154.3235835,8
5/3/2021 1:18,Lateral Raise (Dumbbell),1,39.68320719,20
5/3/2021 1:18,Lateral Raise (Dumbbell),2,39.68320719,20
5/3/2021 1:18,Lateral Raise (Dumbbell),3,39.68320719,15
5/3/2021 1:18,Lateral Raise (Dumbbell),4,17.63698097,20
5/3/2021 1:18,Chest Press (Machine),1,198.416036,13
5/3/2021 1:18,Chest Press (Machine),2,198.416036,11
5/3/2021 1:18,Chest Press (Machine),3,132.2773573,5
5/3/2021 1:18,Chest Press (Machine),4,66.13867866,8
5/3/2021 1:18,Chest Press (Machine),5,0,15
5/3/2021 1:18,Triceps Pushdown (Cable - Straight Bar),1,79.36641439,16
5/3/2021 1:18,Triceps Pushdown (Cable - Straight Bar),2,79.36641439,14
5/5/2021 3:58,Chin Up,1,44.09245244,6
5/5/2021 3:58,Chin Up,2,44.09245244,6
5/5/2021 3:58,Chin Up,3,44.09245244,5
5/5/2021 3:58,Chin Up,4,44.09245244,4
5/5/2021 3:58,T Bar Row,1,132.2773573,11
5/5/2021 3:58,T Bar Row,2,132.2773573,11
5/5/2021 3:58,T Bar Row,3,132.2773573,11
5/5/2021 3:58,Lat Pulldown (Single Arm),1,149.9143383,14
5/5/2021 3:58,Lat Pulldown (Single Arm),2,149.9143383,12
5/5/2021 3:58,Lat Pulldown (Single Arm),3,149.9143383,11
5/5/2021 3:58,Deadlift (Barbell),1,220.4622622,8
5/5/2021 3:58,Deadlift (Barbell),2,220.4622622,8
5/5/2021 3:58,Reverse Fly (Machine),1,134.4819799,22
5/5/2021 3:58,Reverse Fly (Machine),2,134.4819799,18
5/5/2021 3:58,Bicep Curl (Dumbbell),1,26.45547146,16
5/5/2021 3:58,Bicep Curl (Dumbbell),2,26.45547146,12
5/6/2021 3:23,Bench Press (Barbell),1,44.09245244,12
5/6/2021 3:23,Bench Press (Barbell),2,110.2311311,10
5/6/2021 3:23,Bench Press (Barbell),3,154.3235835,5
5/6/2021 3:23,Bench Press (Barbell),4,181.8813663,12
5/6/2021 3:23,Bench Press (Barbell),5,181.8813663,10
5/6/2021 3:23,Bench Press (Barbell),6,181.8813663,9
5/6/2021 3:23,Bench Press (Barbell),7,181.8813663,8
5/6/2021 3:23,Chest Fly,1,134.4819799,12
5/6/2021 3:23,Chest Fly,2,134.4819799,11
5/6/2021 3:23,Chest Fly,3,134.4819799,11
5/6/2021 3:23,Overhead Press (Barbell),1,154.3235835,8
5/6/2021 3:23,Overhead Press (Barbell),2,154.3235835,8
5/6/2021 3:23,Overhead Press (Barbell),3,154.3235835,8
5/6/2021 3:23,Overhead Press (Barbell),4,154.3235835,7
5/6/2021 3:23,Lateral Raise (Dumbbell),1,39.68320719,22
5/6/2021 3:23,Lateral Raise (Dumbbell),2,39.68320719,20
5/6/2021 3:23,Lateral Raise (Dumbbell),3,39.68320719,15
5/6/2021 3:23,Lateral Raise (Dumbbell),4,17.63698097,15
5/6/2021 3:23,Chest Press (Machine),1,198.416036,13
5/6/2021 3:23,Chest Press (Machine),2,198.416036,11
5/6/2021 3:23,Triceps Extension (Dumbbell),1,66.13867866,15
5/6/2021 3:23,Triceps Extension (Dumbbell),2,66.13867866,14
5/8/2021 3:00,Chin Up,1,0,15
5/8/2021 3:00,Chin Up,2,0,14
5/8/2021 3:00,Chin Up,3,0,10
5/8/2021 3:00,Chin Up,4,0,9
5/8/2021 3:00,T Bar Row,1,132.2773573,11
5/8/2021 3:00,T Bar Row,2,132.2773573,10
5/8/2021 3:00,T Bar Row,3,132.2773573,9
5/8/2021 3:00,Lat Pulldown (Single Arm),1,149.9143383,14
5/8/2021 3:00,Lat Pulldown (Single Arm),2,149.9143383,13
5/8/2021 3:00,Lat Pulldown (Single Arm),3,149.9143383,12
5/8/2021 3:00,Deadlift (Barbell),1,220.4622622,8
5/8/2021 3:00,Deadlift (Barbell),2,220.4622622,8
5/8/2021 3:00,Reverse Fly (Machine),1,134.4819799,23
5/8/2021 3:00,Reverse Fly (Machine),2,134.4819799,18
5/8/2021 3:00,Bicep Curl (Barbell),1,55.11556555,20
5/8/2021 3:00,Bicep Curl (Barbell),2,55.11556555,14
5/8/2021 3:00,Bicep Curl (Barbell),3,44.09245244,8
5/16/2021 2:09,Bench Press (Barbell),1,44.09245244,10
5/16/2021 2:09,Bench Press (Barbell),2,110.2311311,8
5/16/2021 2:09,Bench Press (Barbell),3,176.3698097,3
5/16/2021 2:09,Bench Press (Barbell),4,209.4391491,6
5/16/2021 2:09,Bench Press (Barbell),5,209.4391491,5
5/16/2021 2:09,Bench Press (Barbell),6,209.4391491,5
5/16/2021 2:09,Bench Press (Barbell),7,209.4391491,4
5/16/2021 2:09,Chest Fly,1,134.4819799,13
5/16/2021 2:09,Chest Fly,2,134.4819799,12
5/16/2021 2:09,Chest Fly,3,134.4819799,11
5/16/2021 2:09,Overhead Press (Barbell),1,154.3235835,8
5/16/2021 2:09,Overhead Press (Barbell),2,154.3235835,8
5/16/2021 2:09,Overhead Press (Barbell),3,154.3235835,8
5/16/2021 2:09,Overhead Press (Barbell),4,154.3235835,5
5/16/2021 2:09,Lateral Raise (Dumbbell),1,39.68320719,22
5/16/2021 2:09,Lateral Raise (Dumbbell),2,39.68320719,20
5/16/2021 2:09,Lateral Raise (Dumbbell),3,39.68320719,12
5/16/2021 2:09,Lateral Raise (Dumbbell),4,17.63698097,17
5/16/2021 2:09,Chest Press (Machine),1,198.416036,13
5/16/2021 2:09,Chest Press (Machine),2,198.416036,11
5/16/2021 2:09,Chest Press (Machine),3,132.2773573,4
5/16/2021 2:09,Chest Press (Machine),4,66.13867866,8
5/16/2021 2:09,Triceps Pushdown (Cable - Straight Bar),1,79.36641439,12
5/18/2021 3:19,Chin Up,1,44.09245244,6
5/18/2021 3:19,Chin Up,2,44.09245244,6
5/18/2021 3:19,Chin Up,3,44.09245244,5
5/18/2021 3:19,Chin Up,4,44.09245244,5
5/18/2021 3:19,T Bar Row,1,132.2773573,11
5/18/2021 3:19,T Bar Row,2,132.2773573,10
5/18/2021 3:19,T Bar Row,3,132.2773573,9
5/18/2021 3:19,Deadlift (Barbell),1,220.4622622,9
5/18/2021 3:19,Deadlift (Barbell),2,220.4622622,8
5/18/2021 3:19,Reverse Fly (Machine),1,134.4819799,15
5/18/2021 3:19,Reverse Fly (Machine),2,134.4819799,12
5/18/2021 3:19,Bicep Curl (Dumbbell),1,26.45547146,14
5/18/2021 3:19,Bicep Curl (Dumbbell),2,26.45547146,10
5/20/2021 3:33,Bench Press (Barbell),1,44.09245244,12
5/20/2021 3:33,Bench Press (Barbell),2,110.2311311,10
5/20/2021 3:33,Bench Press (Barbell),3,154.3235835,5
5/20/2021 3:33,Bench Press (Barbell),4,187.3929229,11
5/20/2021 3:33,Bench Press (Barbell),5,187.3929229,8
5/20/2021 3:33,Bench Press (Barbell),6,176.3698097,7
5/20/2021 3:33,Bench Press (Barbell),7,154.3235835,10
5/20/2021 3:33,Chest Fly,1,141.0958478,10
5/20/2021 3:33,Chest Fly,2,134.4819799,11
5/20/2021 3:33,Chest Fly,3,130.0727347,11
5/20/2021 3:33,Overhead Press (Barbell),1,159.8351401,7
5/20/2021 3:33,Overhead Press (Barbell),2,159.8351401,6
5/20/2021 3:33,Overhead Press (Barbell),3,154.3235835,7
5/20/2021 3:33,Overhead Press (Barbell),4,154.3235835,5
5/20/2021 3:33,Lateral Raise (Dumbbell),1,39.68320719,20
5/20/2021 3:33,Lateral Raise (Dumbbell),2,39.68320719,14
5/20/2021 3:33,Lateral Raise (Dumbbell),3,35.27396195,15
5/20/2021 3:33,Lateral Raise (Dumbbell),4,17.63698097,12
5/20/2021 3:33,Chest Press (Machine),1,203.9275925,12
5/20/2021 3:33,Chest Press (Machine),2,203.9275925,7
5/20/2021 3:33,Triceps Extension (Dumbbell),1,66.13867866,15
5/20/2021 3:33,Triceps Extension (Dumbbell),2,66.13867866,11
5/21/2021 3:35,Chin Up,1,11.02311311,12
5/21/2021 3:35,Chin Up,2,11.02311311,10
5/21/2021 3:35,Chin Up,3,0,10
5/21/2021 3:35,Chin Up,4,0,8
5/21/2021 3:35,T Bar Row,1,132.2773573,10
5/21/2021 3:35,T Bar Row,2,121.2542442,10
5/21/2021 3:35,T Bar Row,3,121.2542442,10
5/21/2021 3:35,Lat Pulldown (Single Arm),1,149.9143383,14
5/21/2021 3:35,Lat Pulldown (Single Arm),2,141.0958478,14
5/21/2021 3:35,Lat Pulldown (Single Arm),3,130.0727347,12
5/21/2021 3:35,Deadlift (Barbell),1,220.4622622,8
5/21/2021 3:35,Deadlift (Barbell),2,220.4622622,8
5/21/2021 3:35,Reverse Fly (Machine),1,134.4819799,15
5/21/2021 3:35,Reverse Fly (Machine),2,134.4819799,13
5/21/2021 3:35,Bicep Curl (Barbell),1,55.11556555,18
5/21/2021 3:35,Bicep Curl (Barbell),2,55.11556555,11
5/21/2021 3:35,Bicep Curl (Barbell),3,44.09245244,8
5/24/2021 3:39,Bench Press (Barbell),1,44.09245244,10
5/24/2021 3:39,Bench Press (Barbell),2,110.2311311,8
5/24/2021 3:39,Bench Press (Barbell),3,176.3698097,3
5/24/2021 3:39,Bench Press (Barbell),4,214.9507056,5
5/24/2021 3:39,Bench Press (Barbell),5,214.9507056,4
5/24/2021 3:39,Bench Press (Barbell),6,203.9275925,5
5/24/2021 3:39,Bench Press (Barbell),7,203.9275925,5
5/24/2021 3:39,Chest Fly,1,141.0958478,12
5/24/2021 3:39,Chest Fly,2,134.4819799,12
5/24/2021 3:39,Chest Fly,3,130.0727347,12
5/24/2021 3:39,Overhead Press (Barbell),1,159.8351401,8
5/24/2021 3:39,Overhead Press (Barbell),2,159.8351401,8
5/24/2021 3:39,Overhead Press (Barbell),3,159.8351401,6
5/24/2021 3:39,Overhead Press (Barbell),4,154.3235835,6
5/24/2021 3:39,Lateral Raise (Dumbbell),1,39.68320719,20
5/24/2021 3:39,Lateral Raise (Dumbbell),2,39.68320719,15
5/24/2021 3:39,Lateral Raise (Dumbbell),3,35.27396195,18
5/24/2021 3:39,Lateral Raise (Dumbbell),4,17.63698097,17
5/24/2021 3:39,Chest Press (Machine),1,209.4391491,11
5/24/2021 3:39,Chest Press (Machine),2,198.416036,9
5/24/2021 3:39,Chest Press (Machine),3,132.2773573,4
5/24/2021 3:39,Chest Press (Machine),4,66.13867866,10
5/24/2021 3:39,Chest Press (Machine),5,0,15
5/24/2021 3:39,Triceps Pushdown (Cable - Straight Bar),1,79.36641439,16
5/24/2021 3:39,Triceps Pushdown (Cable - Straight Bar),2,79.36641439,11
5/25/2021 4:03,Chin Up,1,49.60400899,6
5/25/2021 4:03,Chin Up,2,49.60400899,6
5/25/2021 4:03,Chin Up,3,49.60400899,4
5/25/2021 4:03,Chin Up,4,44.09245244,5
5/25/2021 4:03,T Bar Row,1,132.2773573,12
5/25/2021 4:03,T Bar Row,2,132.2773573,11
5/25/2021 4:03,T Bar Row,3,132.2773573,10
5/25/2021 4:03,Lat Pulldown (Single Arm),1,149.9143383,13
5/25/2021 4:03,Lat Pulldown (Single Arm),2,141.0958478,12
5/25/2021 4:03,Lat Pulldown (Single Arm),3,130.0727347,12
5/25/2021 4:03,Deadlift (Barbell),1,220.4622622,9
5/25/2021 4:03,Deadlift (Barbell),2,220.4622622,8
5/25/2021 4:03,Reverse Fly (Machine),1,134.4819799,20
5/25/2021 4:03,Reverse Fly (Machine),2,134.4819799,16
5/25/2021 4:03,Bicep Curl (Dumbbell),1,26.45547146,16
5/25/2021 4:03,Bicep Curl (Dumbbell),2,26.45547146,12
5/27/2021 3:38,Bench Press (Barbell),1,44.09245244,12
5/27/2021 3:38,Bench Press (Barbell),2,110.2311311,10
5/27/2021 3:38,Bench Press (Barbell),3,154.3235835,5
5/27/2021 3:38,Bench Press (Barbell),4,187.3929229,9
5/27/2021 3:38,Bench Press (Barbell),5,176.3698097,10
